worker,start_time_iso,latency_ms,status,allowed,subject_address,subject_role,resource_id,resource_type,resource_sensitivity,action,error
w3,2025-12-19T15:11:05.457003Z,122.449,200,True,0x07DA3024980d3B92Bcf6B8850A7C08F758B5F781,INSURER,600,MEDICAL_REPORT,5,READ,
w1,2025-12-19T15:11:05.457416Z,122.600,200,True,0x7C8B230898f07628a4f24e2D0ffe62373593dCce,POLICE,374,IMAGE,2,READ,
w7,2025-12-19T15:11:05.457760Z,122.732,200,True,0xBCb233Ef85EC11C88E20Ea53Bb47f454d116FBe3,ADJUSTER,926,OTHER,1,READ,
w4,2025-12-19T15:11:05.457960Z,122.943,200,True,0xCdb11D137710f0a5234b9D3c040668B6D48e59d4,COURT,376,IMAGE,2,READ,
w8,2025-12-19T15:11:05.458138Z,123.148,200,True,0x07DA3024980d3B92Bcf6B8850A7C08F758B5F781,INSURER,520,MEDICAL_REPORT,5,READ,
w5,2025-12-19T15:11:05.458418Z,123.230,200,True,0x892Bc4E7F6D9a6aD507664d8A8EEB33b2544f3Ea,COURT,322,IMAGE,2,READ,
w0,2025-12-19T15:11:05.458608Z,123.414,200,True,0x29Da547ffD477d0d4628d547368EcFDF73054469,ADJUSTER,493,IMAGE,2,READ,
w9,2025-12-19T15:11:05.459221Z,123.017,200,True,0x3B4ab93e0901742BFfc8A18D301F36f820AD3bB9,ADJUSTER,946,OTHER,1,READ,
w2,2025-12-19T15:11:05.459461Z,122.962,200,True,0x73E42dF14ff21e7994A37802a292F71830CDA5aF,INSURER,302,IMAGE,2,READ,
w6,2025-12-19T15:11:05.459638Z,122.892,200,True,0x620a52535BA00719f0747D42746525D807319996,ADJUSTER,878,OTHER,1,READ,
w1,2025-12-19T15:11:05.580034Z,132.541,200,True,0x3d4Bd094c1894ed38F3EcF0799bE66f83a4199ca,ADJUSTER,775,TELEMATICS,3,READ,
w7,2025-12-19T15:11:05.580509Z,132.577,200,True,0xb8Fe0E775705824a50658ef111434567024d4310,REGULATOR,800,TELEMATICS,3,READ,
w4,2025-12-19T15:11:05.580917Z,132.613,403,False,0xa96C0E04f38F8dC8842789660AA8C570bfCCFF50,GARAGE,987,OTHER,1,READ,
w8,2025-12-19T15:11:05.581297Z,132.645,200,True,0x1cf47318cada656180563507BDd94262cAA29a4a,INSURER,235,VIDEO,2,READ,
w5,2025-12-19T15:11:05.581658Z,132.643,200,True,0x3B4ab93e0901742BFfc8A18D301F36f820AD3bB9,ADJUSTER,910,OTHER,1,READ,
