worker,start_time_iso,latency_ms,status,allowed,subject_address,subject_role,resource_id,resource_type,resource_sensitivity,action,error
w2,2025-12-19T15:11:09.301280Z,155.631,200,True,0xD3b3bd4ce4B597519FCE080Ce05805A99cC8C772,GARAGE,349,IMAGE,2,READ,
w6,2025-12-19T15:11:09.301450Z,156.003,200,True,0x48c487f18ce4aAFcf592B2eC3611eAa7B1C85918,ADJUSTER,317,IMAGE,2,READ,
w3,2025-12-19T15:11:09.301334Z,156.590,200,True,0x199baf9971453910adbCD45ae05Dc8f9B68fcB1f,INSURER,315,IMAGE,2,READ,
w1,2025-12-19T15:11:09.301158Z,157.003,200,True,0x26b179d013C696c433c0f316E594f7a7AcE77C79,GARAGE,377,IMAGE,2,READ,
w7,2025-12-19T15:11:09.301644Z,156.730,200,True,0x59A67A1183C69AAf8Fe3D746D569392b7d4A5035,ADJUSTER,851,OTHER,1,READ,
w4,2025-12-19T15:11:09.301375Z,157.228,200,True,0xD06Cc40e4D98aDc886d652F4253985B5c04282b9,REGULATOR,361,IMAGE,2,READ,
w8,2025-12-19T15:11:09.301697Z,157.140,200,True,0x2875Aa8C20c095495Ab5d6A1aBE2E2b07077dF55,INSURER,905,OTHER,1,READ,
w5,2025-12-19T15:11:09.301412Z,157.761,200,True,0x520F6Be8B20312c8CA4bB2773000A94923A4FaE5,POLICE,234,VIDEO,2,READ,
w0,2025-12-19T15:11:09.298901Z,160.474,200,True,0xCdb11D137710f0a5234b9D3c040668B6D48e59d4,COURT,126,VIDEO,2,READ,
w9,2025-12-19T15:11:09.301737Z,157.826,200,True,0x7fBAcb835330c3A23597A355A26Cf6E0ee69A0B5,COURT,861,OTHER,1,READ,
w2,2025-12-19T15:11:09.456936Z,114.260,200,True,0x59A67A1183C69AAf8Fe3D746D569392b7d4A5035,ADJUSTER,131,VIDEO,2,READ,
w6,2025-12-19T15:11:09.457465Z,114.157,200,True,0x5e3B546a11dc657CdFa106cd26E2211ee451c0d7,INSURER,982,OTHER,1,READ,
w3,2025-12-19T15:11:09.457935Z,114.118,200,True,0x808936f08CCC0a9C3953Cd3716006fB99825CBa4,COURT,64,VIDEO,2,READ,
w1,2025-12-19T15:11:09.458170Z,114.095,200,True,0x11652BF4c5D394F3a46E96f2bE659939a0f6a6ed,INSURER,868,OTHER,1,READ,
w7,2025-12-19T15:11:09.458382Z,114.071,200,True,0x6B97e16D77504562cB9392834019252f4057F4D5,POLICE,246,VIDEO,2,READ,
w4,2025-12-19T15:11:09.458613Z,114.010,200,True,0x3308795A526382DB26cF04047fE2bBd4F56E6CE7,COURT,435,IMAGE,2,READ,
w8,2025-12-19T15:11:09.458846Z,113.974,403,False,0x520F6Be8B20312c8CA4bB2773000A94923A4FaE5,POLICE,960,OTHER,1,READ,
w5,2025-12-19T15:11:09.459182Z,113.826,200,True,0x8FA3c986B63dEd44ce62D4aC5b3b0F49FF447700,COURT,993,OTHER,1,READ,
w0,2025-12-19T15:11:09.459383Z,113.798,200,True,0x09596bf36cE63dABDeB58d68a52792B7BA13ba84,ADJUSTER,988,OTHER,1,READ,
w9,2025-12-19T15:11:09.459570Z,113.869,200,True,0x7B46635cB6cA958f34ae933b93884a5f19b258D7,INSURER,802,TELEMATICS,3,READ,
w6,2025-12-19T15:11:09.571633Z,158.915,200,True,0x9F6d6682cb1957F9585F9b8AC3469E4D767600D6,INSURER,220,VIDEO,2,READ,
w3,2025-12-19T15:11:09.572062Z,159.015,403,False,0x5173D7F8755FdF3d2f05C01D029A3Dc55EaC0476,POLICE,844,TELEMATICS,3,READ,
w1,2025-12-19T15:11:09.572273Z,159.315,200,True,0xD06Cc40e4D98aDc886d652F4253985B5c04282b9,REGULATOR,93,VIDEO,2,READ,
w7,2025-12-19T15:11:09.572461Z,159.452,200,True,0xcCC472e2d0eDA52066a80BCFb4577Dc9Fb7CD453,POLICE,229,VIDEO,2,READ,
