worker,start_time_iso,latency_ms,status,allowed,subject_address,subject_role,resource_id,resource_type,resource_sensitivity,action,error
w9,2025-12-19T15:11:07.108971Z,134.272,403,False,0x1F98dd762361D7256a816f8086AE6FfB657fa5bC,POLICE,659,MEDICAL_REPORT,5,READ,
w2,2025-12-19T15:11:07.109250Z,134.201,200,True,0xB3e698A67fD5AEeB61b8bE389e7E917Bc2Ea032a,POLICE,362,IMAGE,2,READ,
w1,2025-12-19T15:11:07.109437Z,134.227,200,True,0xD32B24Ff4D28e42239EcCd5cbdb456a1565DC083,ADJUSTER,883,OTHER,1,READ,
w6,2025-12-19T15:11:07.107039Z,136.911,200,True,0x05d1ef5b43268c6a5BD456A953029092795045d9,INSURER,948,OTHER,1,READ,
w3,2025-12-19T15:11:07.241390Z,148.994,403,False,0x7B678e542Dec17ab096b423D15262dcD9B8c11D8,POLICE,613,FNOL,4,READ,
w7,2025-12-19T15:11:07.241908Z,148.857,200,True,0xC753D2a5211C57F7C2b4279053b11aEC435b41AB,REGULATOR,396,IMAGE,2,READ,
w4,2025-12-19T15:11:07.242172Z,148.837,200,True,0x09596bf36cE63dABDeB58d68a52792B7BA13ba84,ADJUSTER,423,IMAGE,2,READ,
w8,2025-12-19T15:11:07.242408Z,149.108,200,True,0xa814b4D02E07Daa3235ffc1E4752eCF8f6C2D8d8,ADJUSTER,19,VIDEO,2,READ,
w5,2025-12-19T15:11:07.242818Z,149.130,200,True,0xd132a79Ca7Be8caaC9A27467EB9B65F7cBD6F50E,ADJUSTER,483,IMAGE,2,READ,
w0,2025-12-19T15:11:07.243041Z,149.188,200,True,0x2875Aa8C20c095495Ab5d6A1aBE2E2b07077dF55,INSURER,247,VIDEO,2,READ,
w9,2025-12-19T15:11:07.243253Z,149.248,403,False,0xA75Af013B9CBdf4322e0c459A2fB8B708fbB8Ddc,POLICE,722,TELEMATICS,3,READ,
w2,2025-12-19T15:11:07.243461Z,149.215,200,True,0x18BFB9A0Bf9293D0D3bf9F42bD6e7e7b300Dc391,COURT,265,IMAGE,2,READ,
w1,2025-12-19T15:11:07.243672Z,149.172,200,True,0xAA49CCe569366189355225212a2EA06B8172Fa22,ADJUSTER,506,FNOL,4,READ,
w6,2025-12-19T15:11:07.243959Z,149.047,200,True,0x11F50254a88A6e26E6Bb5aAE8d74E52372B4270E,COURT,792,TELEMATICS,3,READ,
w7,2025-12-19T15:11:07.390775Z,124.520,200,True,0xf9314f31cc38103bC7607a176a804e5C1Ecbf511,INSURER,996,OTHER,1,READ,
w4,2025-12-19T15:11:07.391025Z,124.836,403,False,0xC586D6C2dc89b791ae2AA6ae054c2629891275e1,POLICE,755,TELEMATICS,3,READ,
w8,2025-12-19T15:11:07.391536Z,124.581,200,True,0x78b99D5D04232b9650d619DBa5F5600a9242A472,INSURER,696,MEDICAL_REPORT,5,READ,
w5,2025-12-19T15:11:07.391957Z,124.390,200,True,0x51A2465dc26f17e37524f93494A8409715ACc9c2,INSURER,127,VIDEO,2,READ,
w0,2025-12-19T15:11:07.392237Z,124.335,200,True,0x02BD9B3b464b98EB353C8f83Eb3b4cB0627A52Ed,COURT,906,OTHER,1,READ,
w9,2025-12-19T15:11:07.392509Z,124.307,403,False,0x1Ab5D0f68133DA5E100635Bdf5030650cA2bE691,ADJUSTER,602,MEDICAL_REPORT,5,READ,
w2,2025-12-19T15:11:07.392683Z,124.363,200,True,0x14E81fB79823D062AFEEC4B80e0bCCBE578d057e,REGULATOR,302,IMAGE,2,READ,
w1,2025-12-19T15:11:07.392850Z,124.333,200,True,0xE3De53E77787ac96c6f78B3eD0A6Acea23953342,POLICE,322,IMAGE,2,READ,
w6,2025-12-19T15:11:07.393012Z,124.352,200,True,0x97910F1306b5414B4C61D9A719B6871f5c77662f,INSURER,376,IMAGE,2,READ,
w3,2025-12-19T15:11:07.390396Z,127.163,200,True,0xD06Cc40e4D98aDc886d652F4253985B5c04282b9,REGULATOR,381,IMAGE,2,READ,
w7,2025-12-19T15:11:07.515308Z,160.440,200,True,0x14E81fB79823D062AFEEC4B80e0bCCBE578d057e,REGULATOR,275,IMAGE,2,READ,
w4,2025-12-19T15:11:07.515870Z,160.215,403,False,0xa96C0E04f38F8dC8842789660AA8C570bfCCFF50,GARAGE,657,MEDICAL_REPORT,5,READ,
w8,2025-12-19T15:11:07.516126Z,160.446,200,True,0x14d0cb07D407E25F725b7f9854B98fEEEBb4942F,INSURER,43,VIDEO,2,READ,
w5,2025-12-19T15:11:07.516354Z,160.625,200,True,0x5e3B546a11dc657CdFa106cd26E2211ee451c0d7,INSURER,663,MEDICAL_REPORT,5,READ,
w0,2025-12-19T15:11:07.516581Z,160.755,200,True,0x97910F1306b5414B4C61D9A719B6871f5c77662f,INSURER,501,FNOL,4,READ,
w9,2025-12-19T15:11:07.516822Z,160.717,403,False,0xC5f6e3512D3B1133da1f88159fDf63dC9f2d43FB,ADJUSTER,630,MEDICAL_REPORT,5,READ,
w2,2025-12-19T15:11:07.517053Z,160.678,200,True,0x97910F1306b5414B4C61D9A719B6871f5c77662f,INSURER,676,FNOL,4,READ,
w1,2025-12-19T15:11:07.517190Z,160.809,200,True,0xC5f6e3512D3B1133da1f88159fDf63dC9f2d43FB,ADJUSTER,827,TELEMATICS,3,READ,
w6,2025-12-19T15:11:07.517372Z,161.065,200,True,0xE1C502975CC15E22bC10c8a6e352061ef61bBc2A,COURT,897,OTHER,1,READ,
w3,2025-12-19T15:11:07.517567Z,161.178,200,True,0xD32B24Ff4D28e42239EcCd5cbdb456a1565DC083,ADJUSTER,603,FNOL,4,READ,
w4,2025-12-19T15:11:07.676095Z,135.666,200,True,0xE3De53E77787ac96c6f78B3eD0A6Acea23953342,POLICE,117,VIDEO,2,READ,
w8,2025-12-19T15:11:07.676591Z,135.509,200,True,0x0520cA4f9c2359a2d1cc1B072e4dA8A3587C2088,INSURER,370,IMAGE,2,READ,
w5,2025-12-19T15:11:07.676990Z,135.360,200,True,0x014E540c98B93f6ce2a6F2D7FE66BeD9a19f7bEC,ADJUSTER,432,IMAGE,2,READ,
w0,2025-12-19T15:11:07.677344Z,135.154,200,True,0x685A29EE8A06E458E58A29d721dFB677cdF8a600,INSURER,946,OTHER,1,READ,
w9,2025-12-19T15:11:07.677547Z,135.081,200,True,0xCdb11D137710f0a5234b9D3c040668B6D48e59d4,COURT,221,VIDEO,2,READ,
w2,2025-12-19T15:11:07.677738Z,135.277,200,True,0x8216a92a44877D72a31FA6453e4583a6DCe25752,INSURER,702,TELEMATICS,3,READ,
w1,2025-12-19T15:11:07.678006Z,135.279,200,True,0x97910F1306b5414B4C61D9A719B6871f5c77662f,INSURER,646,MEDICAL_REPORT,5,READ,
w6,2025-12-19T15:11:07.678452Z,136.209,403,False,0xDd45386232533D2C209976e678A91A2263676ECB,GARAGE,525,MEDICAL_REPORT,5,READ,
w3,2025-12-19T15:11:07.678751Z,136.197,200,True,0x5e3B546a11dc657CdFa106cd26E2211ee451c0d7,INSURER,582,MEDICAL_REPORT,5,READ,
w7,2025-12-19T15:11:07.675759Z,139.344,200,True,0xBdfeA99CC2B9e09E4A7e6C7B14808189488E3985,COURT,164,VIDEO,2,READ,
w4,2025-12-19T15:11:07.811772Z,149.983,200,True,0x567dccd668D18B4ACd8A2795151edB162Bc34767,ADJUSTER,404,IMAGE,2,READ,
w8,2025-12-19T15:11:07.812108Z,150.027,200,True,0xE1C502975CC15E22bC10c8a6e352061ef61bBc2A,COURT,961,OTHER,1,READ,
w5,2025-12-19T15:11:07.812356Z,150.181,200,True,0xcCC472e2d0eDA52066a80BCFb4577Dc9Fb7CD453,POLICE,48,VIDEO,2,READ,
w0,2025-12-19T15:11:07.812503Z,150.210,200,True,0x12DF904699208278b4355b568d47De4F2c9646fe,INSURER,595,FNOL,4,READ,
w9,2025-12-19T15:11:07.812633Z,150.251,403,False,0x5C63EFf960008F7F9783957f07533386097149ce,POLICE,635,MEDICAL_REPORT,5,READ,
w2,2025-12-19T15:11:07.813024Z,150.218,200,True,0x89cb551204456FFCd8e595feE394120dD047b57A,INSURER,33,VIDEO,2,READ,
w1,2025-12-19T15:11:07.813292Z,150.212,403,False,0x1F98dd762361D7256a816f8086AE6FfB657fa5bC,POLICE,810,TELEMATICS,3,READ,
w6,2025-12-19T15:11:07.814669Z,149.072,200,True,0xB8954C40b419Ae7332fF39Ce3d458ba1fed03941,REGULATOR,732,TELEMATICS,3,READ,
w3,2025-12-19T15:11:07.814956Z,149.092,200,True,0x46Adf75988C45FBD67a07651b6f684943428c17C,INSURER,487,IMAGE,2,READ,
w7,2025-12-19T15:11:07.815109Z,149.096,403,False,0xD261b62ccB398d8100234C5fD641c6D67B10C62B,GARAGE,244,VIDEO,2,READ,
w8,2025-12-19T15:11:07.962145Z,112.003,200,True,0x077f45EB3eB6027C0D05Ab77CAC4D29c46cb3a6E,INSURER,272,IMAGE,2,READ,
w5,2025-12-19T15:11:07.962546Z,111.985,200,True,0x2ee7F051BB940423f554ea44742f7c4c8C20Ea59,INSURER,413,IMAGE,2,READ,
w0,2025-12-19T15:11:07.962719Z,111.993,200,True,0xC23BB727D3Ae6bD9cd90AC52ee26359F19176de3,INSURER,125,VIDEO,2,READ,
w9,2025-12-19T15:11:07.962955Z,111.931,200,True,0x7C8B230898f07628a4f24e2D0ffe62373593dCce,POLICE,235,VIDEO,2,READ,
w2,2025-12-19T15:11:07.963252Z,111.766,200,True,0x3d9c5458418bD082b010C0F93c3b8FBF9826E0Bf,INSURER,640,MEDICAL_REPORT,5,READ,
w1,2025-12-19T15:11:07.963515Z,111.688,200,True,0x42dC03c90d7652B937d26628a86f9317bbf521dc,INSURER,389,IMAGE,2,READ,
w6,2025-12-19T15:11:07.963751Z,111.598,200,True,0x5CdF84465a68A1A9CEfe264b98c0701879D78982,INSURER,968,OTHER,1,READ,
w3,2025-12-19T15:11:07.964056Z,111.494,200,True,0x5ee06906aF52aEd2c884D505d3a0A7CA7513188D,INSURER,670,FNOL,4,READ,
w7,2025-12-19T15:11:07.964211Z,111.472,403,False,0x0Bc81E8481993A5F61D3011a142E1510de00ECae,GARAGE,890,OTHER,1,READ,
w4,2025-12-19T15:11:07.961767Z,114.053,200,True,0xD6e58dE85e171C0D6BB42Cf4a85fBa7C55ce5618,INSURER,82,VIDEO,2,READ,
w8,2025-12-19T15:11:08.074160Z,164.205,200,True,0x82B01EfD510Bee8680730EEf777526b020e2398B,INSURER,683,MEDICAL_REPORT,5,READ,
w5,2025-12-19T15:11:08.074540Z,164.340,200,True,0xBeBf134906e0FCcd85b0D99a4626a7B8584e742c,ADJUSTER,955,OTHER,1,READ,
w0,2025-12-19T15:11:08.074720Z,164.541,200,True,0x262C7B7B136C441fA055dA7F585a2Ab956c1123C,INSURER,61,VIDEO,2,READ,
w9,2025-12-19T15:11:08.074893Z,164.644,403,False,0x3d4Bd094c1894ed38F3EcF0799bE66f83a4199ca,ADJUSTER,526,MEDICAL_REPORT,5,READ,
w2,2025-12-19T15:11:08.075023Z,165.190,403,False,0x6c2d9F1aEdB2C485CABAF82412f88d5303Fd7B73,GARAGE,162,VIDEO,2,READ,
w1,2025-12-19T15:11:08.075208Z,165.319,200,True,0x811FdDFb3340F34AB2b91C97AcB5FAeB6405847E,REGULATOR,306,IMAGE,2,READ,
w6,2025-12-19T15:11:08.075355Z,165.496,200,True,0xeaD317253F31780B00e0Ef360b1ade2Fb83c2b3E,INSURER,756,TELEMATICS,3,READ,
w3,2025-12-19T15:11:08.075556Z,165.506,200,True,0xE4A8571e1F142Bd99866AA9464c49517B2ac0E01,ADJUSTER,315,IMAGE,2,READ,
w7,2025-12-19T15:11:08.075690Z,165.572,200,True,0xDA941366d7481DffDAd4458a22913423f40dA1eA,ADJUSTER,943,OTHER,1,READ,
w4,2025-12-19T15:11:08.075826Z,165.693,200,True,0x46Adf75988C45FBD67a07651b6f684943428c17C,INSURER,931,OTHER,1,READ,
w5,2025-12-19T15:11:08.238895Z,136.299,200,True,0x42dC03c90d7652B937d26628a86f9317bbf521dc,INSURER,213,VIDEO,2,READ,
w0,2025-12-19T15:11:08.239284Z,136.289,403,False,0x28365792Da71bc8AcAD11a4393049d006EF2E972,GARAGE,970,OTHER,1,READ,
w9,2025-12-19T15:11:08.239546Z,136.260,403,False,0x0AbFb230511189A840157bF7FcA43b1b69338dC6,POLICE,673,MEDICAL_REPORT,5,READ,
w2,2025-12-19T15:11:08.240222Z,135.789,403,False,0x996644d2075D6c96FEB649879534dFAb933903f6,GARAGE,845,TELEMATICS,3,READ,
w1,2025-12-19T15:11:08.240540Z,135.660,200,True,0x808936f08CCC0a9C3953Cd3716006fB99825CBa4,COURT,716,TELEMATICS,3,READ,
w6,2025-12-19T15:11:08.240860Z,135.622,200,True,0x73c07A746181c5256aC8EB8006fFbCF2239bEcC5,COURT,289,IMAGE,2,READ,
w3,2025-12-19T15:11:08.241070Z,135.741,200,True,0x5ee06906aF52aEd2c884D505d3a0A7CA7513188D,INSURER,866,OTHER,1,READ,
w7,2025-12-19T15:11:08.241270Z,135.743,200,True,0xE385ea618340FfE0d7c7e9EB25048F1c1E437F33,INSURER,302,IMAGE,2,READ,
w4,2025-12-19T15:11:08.241527Z,135.677,200,True,0x476ad4Ce50BbD6624855e3d1e12E6cC23654359A,INSURER,949,OTHER,1,READ,
w8,2025-12-19T15:11:08.238381Z,139.014,200,True,0x598405697b464FEbA8C76367b7C75C59D8BE2eCF,COURT,557,FNOL,4,READ,
w5,2025-12-19T15:11:08.375205Z,145.161,200,True,0x3a74Fec63a615BC94b9A47bEa6340935Ab155117,ADJUSTER,603,FNOL,4,READ,
w0,2025-12-19T15:11:08.375584Z,145.159,403,False,0x469Bf06C8a44e5E2Bb2752C29B92d88DCA076B8a,POLICE,534,FNOL,4,READ,
w9,2025-12-19T15:11:08.375813Z,145.128,403,False,0x1EBe67547Da63652edcAE7c36347A6d05ef27c1C,POLICE,603,FNOL,4,READ,
w2,2025-12-19T15:11:08.376019Z,145.094,200,True,0x28606132Fb05B11eee1fa6ACe3CB39F3EFFFdCCe,ADJUSTER,42,VIDEO,2,READ,
w1,2025-12-19T15:11:08.376209Z,145.051,200,True,0x567dccd668D18B4ACd8A2795151edB162Bc34767,ADJUSTER,68,VIDEO,2,READ,
w6,2025-12-19T15:11:08.376491Z,144.970,200,True,0x59A67A1183C69AAf8Fe3D746D569392b7d4A5035,ADJUSTER,154,VIDEO,2,READ,
w3,2025-12-19T15:11:08.376819Z,144.938,200,True,0xC6Ffd174B730f05f52aF93e216103D6C7464cc96,INSURER,917,OTHER,1,READ,
w7,2025-12-19T15:11:08.377020Z,144.905,200,True,0x5e3B546a11dc657CdFa106cd26E2211ee451c0d7,INSURER,51,VIDEO,2,READ,
w4,2025-12-19T15:11:08.377213Z,144.870,200,True,0x84FDd0E1F145C20f9451b1eB751c26e76B3232d4,POLICE,148,VIDEO,2,READ,
w8,2025-12-19T15:11:08.377403Z,144.809,200,True,0xD06Cc40e4D98aDc886d652F4253985B5c04282b9,REGULATOR,666,FNOL,4,READ,
w0,2025-12-19T15:11:08.520752Z,140.018,200,True,0x811FdDFb3340F34AB2b91C97AcB5FAeB6405847E,REGULATOR,611,FNOL,4,READ,
w9,2025-12-19T15:11:08.520963Z,140.241,200,True,0x3116De7d4519B71BA014e7EF3e874D3a98B64A91,POLICE,149,VIDEO,2,READ,
w2,2025-12-19T15:11:08.521120Z,140.479,200,True,0xAF3C604AE7a9E247C368331a22270415269Ef10d,INSURER,290,IMAGE,2,READ,
w1,2025-12-19T15:11:08.521265Z,140.554,200,True,0xFf85d9d86E5E1a3792266E2a5BB970C470C1e0c5,COURT,561,MEDICAL_REPORT,5,READ,
w6,2025-12-19T15:11:08.521466Z,140.553,200,True,0x3A995E7B23E0Fe0f9a5537f57AA80BACa529eFC4,INSURER,44,VIDEO,2,READ,
w3,2025-12-19T15:11:08.521765Z,140.486,200,True,0x5C63EFf960008F7F9783957f07533386097149ce,POLICE,467,IMAGE,2,READ,
w7,2025-12-19T15:11:08.521932Z,140.651,403,False,0x28365792Da71bc8AcAD11a4393049d006EF2E972,GARAGE,622,FNOL,4,READ,
w4,2025-12-19T15:11:08.522089Z,140.693,403,False,0xe9b50040eeAA45F16fd24222f4a97482737f6C8A,ADJUSTER,541,MEDICAL_REPORT,5,READ,
w8,2025-12-19T15:11:08.522216Z,140.806,403,False,0x415Ba7B0D983442D5407ABEF5Ebd8e9d2bB533B7,POLICE,570,FNOL,4,READ,
w5,2025-12-19T15:11:08.520378Z,142.888,200,True,0x46Adf75988C45FBD67a07651b6f684943428c17C,INSURER,250,VIDEO,2,READ,
w0,2025-12-19T15:11:08.660786Z,131.615,200,True,0x199baf9971453910adbCD45ae05Dc8f9B68fcB1f,INSURER,655,FNOL,4,READ,
w9,2025-12-19T15:11:08.661214Z,131.617,200,True,0x82B01EfD510Bee8680730EEf777526b020e2398B,INSURER,639,MEDICAL_REPORT,5,READ,
w2,2025-12-19T15:11:08.661609Z,131.624,200,True,0x02BD9B3b464b98EB353C8f83Eb3b4cB0627A52Ed,COURT,109,VIDEO,2,READ,
w1,2025-12-19T15:11:08.661827Z,131.625,200,True,0x14d0cb07D407E25F725b7f9854B98fEEEBb4942F,INSURER,173,VIDEO,2,READ,
