worker,start_time_iso,latency_ms,status,allowed,subject_address,subject_role,resource_id,resource_type,resource_sensitivity,action,error
w2,2025-12-19T15:01:14.372425Z,46.260,403,False,0x4BC2c2b671822006a9D592cdd2Db24e8Da3C6adf,GARAGE,61,VIDEO,2,READ,
w1,2025-12-19T15:01:14.372274Z,46.748,403,False,0x57e02f30Dd15545B3A9eC4841D0D58Ee1D829414,GARAGE,853,OTHER,1,READ,
w4,2025-12-19T15:01:14.372588Z,46.631,403,False,0x520F6Be8B20312c8CA4bB2773000A94923A4FaE5,POLICE,718,TELEMATICS,3,READ,
w5,2025-12-19T15:01:14.372648Z,46.745,403,False,0x0AbFb230511189A840157bF7FcA43b1b69338dC6,POLICE,761,TELEMATICS,3,READ,
w9,2025-12-19T15:01:14.373096Z,74.064,200,True,0x630ba53C12B20a6EBd04Eb0819a24b1f8C554A01,INSURER,913,OTHER,1,READ,
w6,2025-12-19T15:01:14.372707Z,75.039,200,True,0x68cBdE77b98e3AF3281dBC229ee66540Eac3f007,ADJUSTER,310,IMAGE,2,READ,
w3,2025-12-19T15:01:14.372500Z,75.771,200,True,0x808936f08CCC0a9C3953Cd3716006fB99825CBa4,COURT,619,FNOL,4,READ,
w7,2025-12-19T15:01:14.372977Z,75.608,200,True,0xC6Ffd174B730f05f52aF93e216103D6C7464cc96,INSURER,714,TELEMATICS,3,READ,
w8,2025-12-19T15:01:14.373047Z,75.815,200,True,0xdBf006c9b4fEA25fFA98161abc660B4643109625,ADJUSTER,347,IMAGE,2,READ,
w0,2025-12-19T15:01:14.369889Z,79.264,200,True,0xC5f6e3512D3B1133da1f88159fDf63dC9f2d43FB,ADJUSTER,248,VIDEO,2,READ,
w2,2025-12-19T15:01:14.418701Z,30.688,403,False,0x1F98dd762361D7256a816f8086AE6FfB657fa5bC,POLICE,836,TELEMATICS,3,READ,
w4,2025-12-19T15:01:14.419226Z,30.383,403,False,0x3D8B37E283940B186f3d817371AE9834E2836f7f,GARAGE,663,MEDICAL_REPORT,5,READ,
w1,2025-12-19T15:01:14.419031Z,58.058,200,True,0x18BFB9A0Bf9293D0D3bf9F42bD6e7e7b300Dc391,COURT,470,IMAGE,2,READ,
w5,2025-12-19T15:01:14.419398Z,57.943,200,True,0x7fBAcb835330c3A23597A355A26Cf6E0ee69A0B5,COURT,960,OTHER,1,READ,
w0,2025-12-19T15:01:14.449162Z,28.403,403,False,0xB3e698A67fD5AEeB61b8bE389e7E917Bc2Ea032a,POLICE,617,FNOL,4,READ,
w9,2025-12-19T15:01:14.447179Z,53.671,200,True,0x73c07A746181c5256aC8EB8006fFbCF2239bEcC5,COURT,649,MEDICAL_REPORT,5,READ,
w6,2025-12-19T15:01:14.447761Z,53.443,200,True,0x33F5a90B9400A21046089Aaf44319BA889B0B9ed,INSURER,145,VIDEO,2,READ,
w3,2025-12-19T15:01:14.448285Z,53.127,200,True,0xF96D07BDd0404b21a6B987cF6C21b9A5E3045f5F,INSURER,393,IMAGE,2,READ,
w7,2025-12-19T15:01:14.448595Z,53.090,200,True,0xeaD317253F31780B00e0Ef360b1ade2Fb83c2b3E,INSURER,571,FNOL,4,READ,
w8,2025-12-19T15:01:14.448873Z,52.956,200,True,0x58f181cd636a8F0a8335240Efc4979212ff45341,INSURER,153,VIDEO,2,READ,
w2,2025-12-19T15:01:14.449396Z,52.553,200,True,0xd132a79Ca7Be8caaC9A27467EB9B65F7cBD6F50E,ADJUSTER,891,OTHER,1,READ,
w4,2025-12-19T15:01:14.449617Z,52.445,200,True,0x892Bc4E7F6D9a6aD507664d8A8EEB33b2544f3Ea,COURT,423,IMAGE,2,READ,
w1,2025-12-19T15:01:14.477101Z,25.071,403,False,0xa96C0E04f38F8dC8842789660AA8C570bfCCFF50,GARAGE,929,OTHER,1,READ,
