worker,start_time_iso,latency_ms,status,allowed,subject_address,subject_role,resource_id,resource_type,resource_sensitivity,action,error
w34,2025-12-19T15:01:20.588295Z,74.792,403,False,0x38C88185b74B534134345be38916483044075686,POLICE,704,TELEMATICS,3,READ,
w35,2025-12-19T15:01:20.588342Z,75.125,403,False,0x3116De7d4519B71BA014e7EF3e874D3a98B64A91,POLICE,804,TELEMATICS,3,READ,
w10,2025-12-19T15:01:20.586772Z,77.082,403,False,0xafA5Afd00Ec5464DAf96FCe2b09f4e4e157F4A67,POLICE,502,MEDICAL_REPORT,5,READ,
w23,2025-12-19T15:01:20.587348Z,76.679,403,False,0x1EBe67547Da63652edcAE7c36347A6d05ef27c1C,POLICE,927,OTHER,1,READ,
w12,2025-12-19T15:01:20.586867Z,77.302,403,False,0x26b179d013C696c433c0f316E594f7a7AcE77C79,GARAGE,190,VIDEO,2,READ,
w25,2025-12-19T15:01:20.587437Z,76.861,403,False,0x59760590b1fCF3C846635ae6432DE56ef26298B8,GARAGE,2,VIDEO,2,READ,
w13,2025-12-19T15:01:20.586909Z,77.523,403,False,0x23aA93bc659A3e3D0da5434a4088578341D43278,GARAGE,905,OTHER,1,READ,
w1,2025-12-19T15:01:20.585848Z,78.712,403,False,0x59760590b1fCF3C846635ae6432DE56ef26298B8,GARAGE,39,VIDEO,2,READ,
w31,2025-12-19T15:01:20.588020Z,76.664,403,False,0x0Bc81E8481993A5F61D3011a142E1510de00ECae,GARAGE,585,MEDICAL_REPORT,5,READ,
w18,2025-12-19T15:01:20.587128Z,77.664,403,False,0x4BC2c2b671822006a9D592cdd2Db24e8Da3C6adf,GARAGE,84,VIDEO,2,READ,
w19,2025-12-19T15:01:20.587175Z,79.565,403,False,0x1F98dd762361D7256a816f8086AE6FfB657fa5bC,POLICE,738,TELEMATICS,3,READ,
w0,2025-12-19T15:01:20.582921Z,83.989,403,False,0x26b179d013C696c433c0f316E594f7a7AcE77C79,GARAGE,762,TELEMATICS,3,READ,
w47,2025-12-19T15:01:20.589195Z,145.883,200,True,0xeaD317253F31780B00e0Ef360b1ade2Fb83c2b3E,INSURER,304,IMAGE,2,READ,
w33,2025-12-19T15:01:20.588234Z,147.204,200,True,0x46Adf75988C45FBD67a07651b6f684943428c17C,INSURER,575,FNOL,4,READ,
w20,2025-12-19T15:01:20.587218Z,148.399,200,True,0x84FDd0E1F145C20f9451b1eB751c26e76B3232d4,POLICE,110,VIDEO,2,READ,
w6,2025-12-19T15:01:20.586582Z,149.401,200,True,0xC6Ffd174B730f05f52aF93e216103D6C7464cc96,INSURER,787,TELEMATICS,3,READ,
w48,2025-12-19T15:01:20.589243Z,146.886,200,True,0xf9314f31cc38103bC7607a176a804e5C1Ecbf511,INSURER,43,VIDEO,2,READ,
w7,2025-12-19T15:01:20.586630Z,149.623,200,True,0x290FAd62Cb657cBfDA616da814529a670cdad059,POLICE,47,VIDEO,2,READ,
w49,2025-12-19T15:01:20.589296Z,147.070,200,True,0x81A893236EFCdC58F1f9421b59Ee21eb7e38f8FB,INSURER,602,MEDICAL_REPORT,5,READ,
w8,2025-12-19T15:01:20.586678Z,149.796,200,True,0xCaa6A1a26D28f97DEDD4f555dEd43bC607f78384,INSURER,151,VIDEO,2,READ,
w36,2025-12-19T15:01:20.588387Z,148.194,200,True,0x29950abd635aF427d5E2fF0DB9f6920fC915bC55,INSURER,530,FNOL,4,READ,
w21,2025-12-19T15:01:20.587261Z,149.438,200,True,0x27158a264fdA9698B85485706B47BBC87Fa6Db4b,ADJUSTER,266,IMAGE,2,READ,
w9,2025-12-19T15:01:20.586726Z,150.076,200,True,0xC66fE61Fe01B90e3C051c0ED40Dd41fC9347D018,REGULATOR,967,OTHER,1,READ,
w37,2025-12-19T15:01:20.588433Z,148.477,200,True,0x93787a823E3D4Ae295F5a91C0e87325E40B3aa3F,REGULATOR,548,MEDICAL_REPORT,5,READ,
w22,2025-12-19T15:01:20.587304Z,149.707,200,True,0xEcbE69567Cf42475FbE6Ea4523541e58C4d22957,GARAGE,292,IMAGE,2,READ,
w38,2025-12-19T15:01:20.588476Z,148.637,200,True,0x456F6DbE8aF9e05a1918B64f0Bd0690809b23E6B,INSURER,575,FNOL,4,READ,
w11,2025-12-19T15:01:20.586817Z,150.712,200,True,0x0479AcE8E12E22b9751dF7542dd8f225c221EC34,ADJUSTER,918,OTHER,1,READ,
w39,2025-12-19T15:01:20.588521Z,149.153,200,True,0x58e8E907e02C35e581Ed3a4e98906344861E7265,INSURER,420,IMAGE,2,READ,
w24,2025-12-19T15:01:20.587394Z,150.397,200,True,0x42dC03c90d7652B937d26628a86f9317bbf521dc,INSURER,371,IMAGE,2,READ,
w40,2025-12-19T15:01:20.588564Z,149.331,200,True,0x73E42dF14ff21e7994A37802a292F71830CDA5aF,INSURER,855,OTHER,1,READ,
w30,2025-12-19T15:01:20.587898Z,150.130,200,True,0xD32B24Ff4D28e42239EcCd5cbdb456a1565DC083,ADJUSTER,906,OTHER,1,READ,
w41,2025-12-19T15:01:20.588609Z,149.562,200,True,0x0479AcE8E12E22b9751dF7542dd8f225c221EC34,ADJUSTER,932,OTHER,1,READ,
w26,2025-12-19T15:01:20.587480Z,150.836,200,True,0x808936f08CCC0a9C3953Cd3716006fB99825CBa4,COURT,315,IMAGE,2,READ,
w14,2025-12-19T15:01:20.586956Z,151.564,200,True,0x0AbFb230511189A840157bF7FcA43b1b69338dC6,POLICE,30,VIDEO,2,READ,
w42,2025-12-19T15:01:20.588650Z,150.106,200,True,0xF09aBd729B48E734Ad684B93585E8D043D55c967,INSURER,53,VIDEO,2,READ,
w27,2025-12-19T15:01:20.587540Z,151.370,200,True,0x3495fF4A33D3b8aCCB512226B501122064b1e8fe,INSURER,668,FNOL,4,READ,
w15,2025-12-19T15:01:20.587001Z,152.043,200,True,0x2875Aa8C20c095495Ab5d6A1aBE2E2b07077dF55,INSURER,876,OTHER,1,READ,
w43,2025-12-19T15:01:20.588695Z,150.481,200,True,0x467316319C6B5f391c5a6B3b0190d4209202fC25,ADJUSTER,107,VIDEO,2,READ,
w28,2025-12-19T15:01:20.587590Z,151.702,200,True,0xB8954C40b419Ae7332fF39Ce3d458ba1fed03941,REGULATOR,603,FNOL,4,READ,
w16,2025-12-19T15:01:20.587043Z,152.359,200,True,0x065Fd3F8fcF30384f50eceBa324b1EF8411Fa759,COURT,720,TELEMATICS,3,READ,
w2,2025-12-19T15:01:20.586315Z,153.193,200,True,0x12DF904699208278b4355b568d47De4F2c9646fe,INSURER,695,MEDICAL_REPORT,5,READ,
w44,2025-12-19T15:01:20.588997Z,150.871,200,True,0x090F26617cAab81C15934159343Ff688fAf23820,POLICE,42,VIDEO,2,READ,
w29,2025-12-19T15:01:20.587758Z,152.261,200,True,0xF88a95Dd8B84AF76941627AA419BEFc507d88125,ADJUSTER,440,IMAGE,2,READ,
w17,2025-12-19T15:01:20.587085Z,153.059,200,True,0x29Da547ffD477d0d4628d547368EcFDF73054469,ADJUSTER,430,IMAGE,2,READ,
w3,2025-12-19T15:01:20.586405Z,153.860,200,True,0xDA941366d7481DffDAd4458a22913423f40dA1eA,ADJUSTER,116,VIDEO,2,READ,
