worker,start_time_iso,latency_ms,status,allowed,subject_address,subject_role,resource_id,resource_type,resource_sensitivity,action,error
w3,2025-12-19T15:01:09.779965Z,35.197,403,False,0xcA28195b12c3c8cB960d8423584ee9a8677BD158,POLICE,856,OTHER,1,READ,
w4,2025-12-19T15:01:09.780034Z,35.630,403,False,0x1F98dd762361D7256a816f8086AE6FfB657fa5bC,POLICE,838,TELEMATICS,3,READ,
w0,2025-12-19T15:01:09.777195Z,38.768,403,False,0xEcbE69567Cf42475FbE6Ea4523541e58C4d22957,GARAGE,861,OTHER,1,READ,
w9,2025-12-19T15:01:09.780552Z,60.487,200,True,0x0172115667882E73749128243A943873087c09D3,INSURER,321,IMAGE,2,READ,
w2,2025-12-19T15:01:09.779880Z,61.491,200,True,0x065Fd3F8fcF30384f50eceBa324b1EF8411Fa759,COURT,995,OTHER,1,READ,
w6,2025-12-19T15:01:09.780155Z,61.475,200,True,0x436f253A31aB81e4427747050f42C4907a6C388D,ADJUSTER,741,TELEMATICS,3,READ,
w1,2025-12-19T15:01:09.779699Z,62.075,200,True,0xC6Ffd174B730f05f52aF93e216103D6C7464cc96,INSURER,460,IMAGE,2,READ,
w7,2025-12-19T15:01:09.780430Z,61.465,200,True,0xE056D0a60EfEE3e1642D5B2129E2bbBdAf22444c,INSURER,566,FNOL,4,READ,
w8,2025-12-19T15:01:09.780499Z,61.512,200,True,0x27158a264fdA9698B85485706B47BBC87Fa6Db4b,ADJUSTER,901,OTHER,1,READ,
w5,2025-12-19T15:01:09.780099Z,62.020,200,True,0x262C7B7B136C441fA055dA7F585a2Ab956c1123C,INSURER,452,IMAGE,2,READ,
w4,2025-12-19T15:01:09.815676Z,26.613,403,False,0xEcbE69567Cf42475FbE6Ea4523541e58C4d22957,GARAGE,725,TELEMATICS,3,READ,
w3,2025-12-19T15:01:09.815194Z,51.396,200,True,0x68cBdE77b98e3AF3281dBC229ee66540Eac3f007,ADJUSTER,909,OTHER,1,READ,
w0,2025-12-19T15:01:09.815973Z,50.916,200,True,0xaCB712DC0982F8B6c52EB4C5D2c205766cE3d00D,INSURER,172,VIDEO,2,READ,
w9,2025-12-19T15:01:09.841051Z,57.677,200,True,0x065Fd3F8fcF30384f50eceBa324b1EF8411Fa759,COURT,117,VIDEO,2,READ,
w2,2025-12-19T15:01:09.841378Z,57.668,200,True,0x51a1E6D900E3e04c169Be84b2D5e5ccB2420B0EB,INSURER,169,VIDEO,2,READ,
w6,2025-12-19T15:01:09.841637Z,57.683,200,True,0x3418C54B33ca42d0dF096EaD255791c7B2E2f3d9,ADJUSTER,250,VIDEO,2,READ,
w1,2025-12-19T15:01:09.841780Z,57.682,200,True,0x262C7B7B136C441fA055dA7F585a2Ab956c1123C,INSURER,338,IMAGE,2,READ,
w7,2025-12-19T15:01:09.841900Z,57.690,200,True,0x73c07A746181c5256aC8EB8006fFbCF2239bEcC5,COURT,72,VIDEO,2,READ,
w8,2025-12-19T15:01:09.842016Z,57.689,200,True,0x68cBdE77b98e3AF3281dBC229ee66540Eac3f007,ADJUSTER,94,VIDEO,2,READ,
w5,2025-12-19T15:01:09.842124Z,57.687,200,True,0xBdfeA99CC2B9e09E4A7e6C7B14808189488E3985,COURT,643,MEDICAL_REPORT,5,READ,
w4,2025-12-19T15:01:09.842294Z,57.622,200,True,0x1Ab5D0f68133DA5E100635Bdf5030650cA2bE691,ADJUSTER,403,IMAGE,2,READ,
w3,2025-12-19T15:01:09.866604Z,33.470,403,False,0x3D8B37E283940B186f3d817371AE9834E2836f7f,GARAGE,141,VIDEO,2,READ,
w0,2025-12-19T15:01:09.866897Z,66.355,200,True,0xCdb11D137710f0a5234b9D3c040668B6D48e59d4,COURT,975,OTHER,1,READ,
w9,2025-12-19T15:01:09.898739Z,34.800,403,False,0x59760590b1fCF3C846635ae6432DE56ef26298B8,GARAGE,800,TELEMATICS,3,READ,
w6,2025-12-19T15:01:09.899327Z,34.398,403,False,0x1F022FfD0700E02E8f01B8f05f539f8C7a0339bb,POLICE,689,FNOL,4,READ,
