worker,start_time_iso,latency_ms,status,allowed,subject_address,subject_role,resource_id,resource_type,resource_sensitivity,action,error
w20,2025-12-19T15:01:23.316114Z,144.607,403,False,0x23aA93bc659A3e3D0da5434a4088578341D43278,GARAGE,860,OTHER,1,READ,
w81,2025-12-19T15:01:23.318085Z,143.020,403,False,0x84FDd0E1F145C20f9451b1eB751c26e76B3232d4,POLICE,900,OTHER,1,READ,
w82,2025-12-19T15:01:23.318112Z,143.328,403,False,0xE3De53E77787ac96c6f78B3eD0A6Acea23953342,POLICE,974,OTHER,1,READ,
w35,2025-12-19T15:01:23.316553Z,145.046,403,False,0xa96C0E04f38F8dC8842789660AA8C570bfCCFF50,GARAGE,889,OTHER,1,READ,
w92,2025-12-19T15:01:23.318392Z,143.336,403,False,0x01891323537Ca8c745Cd76182c9eB81519eaC821,GARAGE,150,VIDEO,2,READ,
w96,2025-12-19T15:01:23.318503Z,143.341,403,False,0x3116De7d4519B71BA014e7EF3e874D3a98B64A91,POLICE,803,TELEMATICS,3,READ,
w40,2025-12-19T15:01:23.316825Z,145.130,403,False,0xC5f6e3512D3B1133da1f88159fDf63dC9f2d43FB,ADJUSTER,529,MEDICAL_REPORT,5,READ,
w46,2025-12-19T15:01:23.316992Z,145.069,403,False,0xD3b3bd4ce4B597519FCE080Ce05805A99cC8C772,GARAGE,707,TELEMATICS,3,READ,
w51,2025-12-19T15:01:23.317147Z,145.136,403,False,0xD261b62ccB398d8100234C5fD641c6D67B10C62B,GARAGE,919,OTHER,1,READ,
w3,2025-12-19T15:01:23.315564Z,146.883,403,False,0x59760590b1fCF3C846635ae6432DE56ef26298B8,GARAGE,131,VIDEO,2,READ,
w58,2025-12-19T15:01:23.317348Z,145.222,403,False,0xafA5Afd00Ec5464DAf96FCe2b09f4e4e157F4A67,POLICE,510,MEDICAL_REPORT,5,READ,
w5,2025-12-19T15:01:23.315651Z,147.031,403,False,0x69254de41949D1A246C5c1A168e5e8473D2d50f0,ADJUSTER,629,MEDICAL_REPORT,5,READ,
w60,2025-12-19T15:01:23.317410Z,248.792,200,True,0x8216a92a44877D72a31FA6453e4583a6DCe25752,INSURER,860,OTHER,1,READ,
w6,2025-12-19T15:01:23.315686Z,250.857,200,True,0x78b99D5D04232b9650d619DBa5F5600a9242A472,INSURER,154,VIDEO,2,READ,
w61,2025-12-19T15:01:23.317440Z,249.459,200,True,0x811FdDFb3340F34AB2b91C97AcB5FAeB6405847E,REGULATOR,339,IMAGE,2,READ,
w7,2025-12-19T15:01:23.315721Z,251.326,200,True,0x6032b722b48DC8717A2C437485f2D3d264BD803B,ADJUSTER,109,VIDEO,2,READ,
w62,2025-12-19T15:01:23.317471Z,249.701,200,True,0x5ee06906aF52aEd2c884D505d3a0A7CA7513188D,INSURER,921,OTHER,1,READ,
w8,2025-12-19T15:01:23.315752Z,251.533,200,True,0x1cf47318cada656180563507BDd94262cAA29a4a,INSURER,367,IMAGE,2,READ,
w63,2025-12-19T15:01:23.317503Z,249.888,200,True,0x7fBAcb835330c3A23597A355A26Cf6E0ee69A0B5,COURT,990,OTHER,1,READ,
w9,2025-12-19T15:01:23.315788Z,251.706,200,True,0x0AbFb230511189A840157bF7FcA43b1b69338dC6,POLICE,389,IMAGE,2,READ,
w64,2025-12-19T15:01:23.317528Z,250.064,200,True,0xACaaedBfb07404f2aAf0ccd6503B1529C1A48764,ADJUSTER,808,TELEMATICS,3,READ,
w10,2025-12-19T15:01:23.315817Z,251.903,200,True,0x28365792Da71bc8AcAD11a4393049d006EF2E972,GARAGE,287,IMAGE,2,READ,
w65,2025-12-19T15:01:23.317556Z,250.287,200,True,0xC23BB727D3Ae6bD9cd90AC52ee26359F19176de3,INSURER,5,VIDEO,2,READ,
