worker,start_time_iso,latency_ms,status,allowed,subject_address,subject_role,resource_id,resource_type,resource_sensitivity,action,error
w2,2025-12-19T15:01:09.250089Z,63.829,200,True,0x4395153bc7Ac8ebD080b3C98FE634fcA40E5609F,COURT,379,IMAGE,2,READ,
w3,2025-12-19T15:01:09.250305Z,63.785,200,True,0xD32B24Ff4D28e42239EcCd5cbdb456a1565DC083,ADJUSTER,913,OTHER,1,READ,
w5,2025-12-19T15:01:09.250448Z,63.771,200,True,0x93787a823E3D4Ae295F5a91C0e87325E40B3aa3F,REGULATOR,865,OTHER,1,READ,
w1,2025-12-19T15:01:09.285003Z,29.337,403,False,0x469Bf06C8a44e5E2Bb2752C29B92d88DCA076B8a,POLICE,985,OTHER,1,READ,
w7,2025-12-19T15:01:09.284300Z,60.980,200,True,0xE056D0a60EfEE3e1642D5B2129E2bbBdAf22444c,INSURER,137,VIDEO,2,READ,
w0,2025-12-19T15:01:09.284608Z,61.064,200,True,0x6032b722b48DC8717A2C437485f2D3d264BD803B,ADJUSTER,806,TELEMATICS,3,READ,
w6,2025-12-19T15:01:09.284853Z,60.987,200,True,0x57e02f30Dd15545B3A9eC4841D0D58Ee1D829414,GARAGE,282,IMAGE,2,READ,
w4,2025-12-19T15:01:09.285133Z,60.842,200,True,0x11652BF4c5D394F3a46E96f2bE659939a0f6a6ed,INSURER,593,FNOL,4,READ,
w8,2025-12-19T15:01:09.285249Z,60.855,200,True,0x1cf47318cada656180563507BDd94262cAA29a4a,INSURER,658,FNOL,4,READ,
w2,2025-12-19T15:01:09.313927Z,32.303,403,False,0xDd45386232533D2C209976e678A91A2263676ECB,GARAGE,7,VIDEO,2,READ,
w5,2025-12-19T15:01:09.314224Z,32.112,403,False,0x3116De7d4519B71BA014e7EF3e874D3a98B64A91,POLICE,546,FNOL,4,READ,
w9,2025-12-19T15:01:09.313557Z,62.820,200,True,0x14d0cb07D407E25F725b7f9854B98fEEEBb4942F,INSURER,602,MEDICAL_REPORT,5,READ,
w3,2025-12-19T15:01:09.314095Z,62.616,200,True,0x85C720Ae65eF1706A0cf41695a93A34E189D5Ea0,INSURER,230,VIDEO,2,READ,
w1,2025-12-19T15:01:09.314344Z,62.595,200,True,0x40fca3Fa04d657c9879B638C57A2a70683E3efED,REGULATOR,352,IMAGE,2,READ,
w8,2025-12-19T15:01:09.346110Z,30.968,403,False,0x786da68d54Be22366903D370c34910372Db174c9,POLICE,871,OTHER,1,READ,
w7,2025-12-19T15:01:09.345294Z,61.330,200,True,0x85C720Ae65eF1706A0cf41695a93A34E189D5Ea0,INSURER,689,FNOL,4,READ,
w0,2025-12-19T15:01:09.345680Z,61.327,200,True,0xF80B0672A4f16BDe21fA2DF31482dA0fC606A43f,ADJUSTER,948,OTHER,1,READ,
w6,2025-12-19T15:01:09.345846Z,61.431,200,True,0xD6e58dE85e171C0D6BB42Cf4a85fBa7C55ce5618,INSURER,140,VIDEO,2,READ,
w4,2025-12-19T15:01:09.345981Z,61.474,200,True,0x4395153bc7Ac8ebD080b3C98FE634fcA40E5609F,COURT,768,TELEMATICS,3,READ,
w2,2025-12-19T15:01:09.346235Z,61.440,200,True,0x456F6DbE8aF9e05a1918B64f0Bd0690809b23E6B,INSURER,550,MEDICAL_REPORT,5,READ,
w5,2025-12-19T15:01:09.346340Z,61.661,200,True,0x466ec685AE894BAc153c11350FC488cAAa2C062E,INSURER,725,TELEMATICS,3,READ,
w8,2025-12-19T15:01:09.377084Z,31.101,403,False,0x955f7F1386d8d5FB12bc50876B418e4D206D9530,GARAGE,524,FNOL,4,READ,
w9,2025-12-19T15:01:09.376389Z,60.393,200,True,0x4BA98aed0F31F1E56A9bc733FD86aB30e5b88D0E,GARAGE,379,IMAGE,2,READ,
w3,2025-12-19T15:01:09.376721Z,60.368,200,True,0x014E540c98B93f6ce2a6F2D7FE66BeD9a19f7bEC,ADJUSTER,393,IMAGE,2,READ,
w1,2025-12-19T15:01:09.376945Z,60.343,200,True,0xF80B0672A4f16BDe21fA2DF31482dA0fC606A43f,ADJUSTER,903,OTHER,1,READ,
w7,2025-12-19T15:01:09.406636Z,62.876,200,True,0xc0F601980c6FD898E06229024740eec17abbF5C2,INSURER,275,IMAGE,2,READ,
w0,2025-12-19T15:01:09.407017Z,63.031,200,True,0xDA941366d7481DffDAd4458a22913423f40dA1eA,ADJUSTER,378,IMAGE,2,READ,
w6,2025-12-19T15:01:09.407289Z,63.038,200,True,0x12DF904699208278b4355b568d47De4F2c9646fe,INSURER,793,TELEMATICS,3,READ,
w4,2025-12-19T15:01:09.407460Z,63.087,200,True,0xe9b50040eeAA45F16fd24222f4a97482737f6C8A,ADJUSTER,614,FNOL,4,READ,
w2,2025-12-19T15:01:09.407684Z,63.087,200,True,0x6032b722b48DC8717A2C437485f2D3d264BD803B,ADJUSTER,923,OTHER,1,READ,
w5,2025-12-19T15:01:09.408005Z,63.092,200,True,0x93787a823E3D4Ae295F5a91C0e87325E40B3aa3F,REGULATOR,633,MEDICAL_REPORT,5,READ,
w8,2025-12-19T15:01:09.408191Z,63.029,200,True,0x1F98dd762361D7256a816f8086AE6FfB657fa5bC,POLICE,165,VIDEO,2,READ,
w9,2025-12-19T15:01:09.436793Z,61.109,200,True,0x5e3B546a11dc657CdFa106cd26E2211ee451c0d7,INSURER,42,VIDEO,2,READ,
w3,2025-12-19T15:01:09.437097Z,60.906,200,True,0xAB814b041AB343702D64556Fdb3a3C104daa0445,ADJUSTER,477,IMAGE,2,READ,
w1,2025-12-19T15:01:09.437293Z,60.790,200,True,0x05d1ef5b43268c6a5BD456A953029092795045d9,INSURER,304,IMAGE,2,READ,
w7,2025-12-19T15:01:09.469528Z,28.588,403,False,0x7B678e542Dec17ab096b423D15262dcD9B8c11D8,POLICE,631,MEDICAL_REPORT,5,READ,
w0,2025-12-19T15:01:09.470062Z,57.481,200,True,0x14E81fB79823D062AFEEC4B80e0bCCBE578d057e,REGULATOR,404,IMAGE,2,READ,
w6,2025-12-19T15:01:09.470336Z,57.300,200,True,0x467316319C6B5f391c5a6B3b0190d4209202fC25,ADJUSTER,701,TELEMATICS,3,READ,
w4,2025-12-19T15:01:09.470557Z,57.153,200,True,0xD261b62ccB398d8100234C5fD641c6D67B10C62B,GARAGE,261,IMAGE,2,READ,
w2,2025-12-19T15:01:09.470779Z,56.963,200,True,0x811FdDFb3340F34AB2b91C97AcB5FAeB6405847E,REGULATOR,595,FNOL,4,READ,
